<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.29	21:50:00	152.824	152.839	152.793	152.801	46	0	3
2025.10.29	21:51:00	152.801	152.801	152.752	152.754	47	0	3
2025.10.29	21:52:00	152.760	152.808	152.760	152.800	58	0	3
2025.10.29	21:53:00	152.800	152.810	152.776	152.802	52	0	3
2025.10.29	21:54:00	152.799	152.837	152.790	152.817	50	0	3
2025.10.29	21:55:00	152.825	152.834	152.814	152.816	53	0	3
2025.10.29	21:56:00	152.818	152.839	152.812	152.837	43	0	3
2025.10.29	21:57:00	152.838	152.838	152.793	152.802	65	0	3
2025.10.29	21:58:00	152.801	152.816	152.792	152.792	64	0	3
2025.10.29	21:59:00	152.793	152.817	152.792	152.817	57	0	3
2025.10.29	22:00:00	152.814	152.825	152.804	152.816	76	0	3
2025.10.29	22:01:00	152.819	152.839	152.813	152.839	58	0	3
2025.10.29	22:02:00	152.838	152.873	152.833	152.839	69	0	3
2025.10.29	22:03:00	152.841	152.864	152.818	152.821	78	0	3
2025.10.29	22:04:00	152.816	152.855	152.815	152.850	57	0	3
2025.10.29	22:05:00	152.841	152.845	152.820	152.826	55	0	3
2025.10.29	22:06:00	152.824	152.857	152.823	152.855	54	0	3
2025.10.29	22:07:00	152.865	152.875	152.858	152.865	55	0	3
2025.10.29	22:08:00	152.864	152.872	152.853	152.862	50	0	3
2025.10.29	22:09:00	152.859	152.874	152.835	152.842	51	0	3
2025.10.29	22:10:00	152.839	152.849	152.824	152.824	50	0	3
2025.10.29	22:11:00	152.823	152.831	152.786	152.786	35	0	3
2025.10.29	22:12:00	152.787	152.804	152.773	152.800	33	0	3
2025.10.29	22:13:00	152.803	152.824	152.803	152.824	27	0	3
2025.10.29	22:14:00	152.823	152.832	152.816	152.825	36	0	3
2025.10.29	22:15:00	152.824	152.824	152.815	152.817	37	0	3
2025.10.29	22:16:00	152.814	152.819	152.799	152.807	48	0	3
2025.10.29	22:17:00	152.809	152.838	152.809	152.836	42	0	3
2025.10.29	22:18:00	152.833	152.852	152.832	152.850	35	0	3
2025.10.29	22:19:00	152.850	152.864	152.818	152.821	45	0	3
2025.10.29	22:20:00	152.820	152.822	152.810	152.810	39	0	3
2025.10.29	22:21:00	152.807	152.822	152.806	152.818	33	0	3
2025.10.29	22:22:00	152.819	152.844	152.811	152.842	44	0	3
2025.10.29	22:23:00	152.843	152.845	152.835	152.837	29	0	3
2025.10.29	22:24:00	152.835	152.854	152.798	152.803	47	0	3
2025.10.29	22:25:00	152.800	152.826	152.800	152.803	42	0	3
2025.10.29	22:26:00	152.804	152.817	152.802	152.813	37	0	3
2025.10.29	22:27:00	152.813	152.813	152.799	152.799	30	0	3
2025.10.29	22:28:00	152.800	152.815	152.800	152.815	35	0	3
2025.10.29	22:29:00	152.814	152.820	152.794	152.794	36	0	3
2025.10.29	22:30:00	152.788	152.805	152.765	152.765	49	0	3
2025.10.29	22:31:00	152.766	152.787	152.761	152.767	42	0	3
2025.10.29	22:32:00	152.765	152.765	152.745	152.748	37	0	3
2025.10.29	22:33:00	152.748	152.754	152.743	152.750	30	0	4
2025.10.29	22:34:00	152.749	152.751	152.708	152.713	33	0	3
2025.10.29	22:35:00	152.712	152.712	152.636	152.688	46	0	3
2025.10.29	22:36:00	152.687	152.696	152.681	152.686	43	0	3
2025.10.29	22:37:00	152.686	152.686	152.643	152.654	41	0	3
2025.10.29	22:38:00	152.655	152.662	152.626	152.626	42	0	3
2025.10.29	22:39:00	152.623	152.623	152.597	152.597	27	0	3
2025.10.29	22:40:00	152.596	152.604	152.589	152.597	31	0	3
2025.10.29	22:41:00	152.602	152.639	152.602	152.633	30	0	3
2025.10.29	22:42:00	152.632	152.664	152.631	152.662	37	0	3
2025.10.29	22:43:00	152.662	152.674	152.662	152.672	41	0	3
2025.10.29	22:44:00	152.672	152.686	152.656	152.685	33	0	3
2025.10.29	22:45:00	152.686	152.686	152.673	152.675	44	0	3
2025.10.29	22:46:00	152.675	152.688	152.670	152.686	38	0	3
2025.10.29	22:47:00	152.687	152.716	152.666	152.668	42	0	3
2025.10.29	22:48:00	152.668	152.708	152.668	152.694	34	0	3
2025.10.29	22:49:00	152.697	152.710	152.680	152.708	34	0	3
2025.10.29	22:50:00	152.709	152.724	152.691	152.704	40	0	3
2025.10.29	22:51:00	152.704	152.710	152.691	152.704	27	0	3
2025.10.29	22:52:00	152.704	152.712	152.696	152.707	37	0	3
2025.10.29	22:53:00	152.707	152.726	152.707	152.726	25	0	3
2025.10.29	22:54:00	152.720	152.742	152.720	152.732	41	0	3
2025.10.29	22:55:00	152.732	152.741	152.732	152.739	17	0	17
2025.10.29	22:56:00	152.736	152.742	152.725	152.726	26	0	17
2025.10.29	22:57:00	152.726	152.741	152.725	152.740	52	0	16
2025.10.29	22:58:00	152.740	152.740	152.726	152.728	52	0	17
2025.10.29	22:59:00	152.727	152.727	152.727	152.727	1	0	17
2025.10.29	23:01:00	152.628	152.631	152.628	152.631	3	0	106
2025.10.29	23:02:00	152.629	152.635	152.629	152.635	2	0	97
2025.10.29	23:03:00	152.627	152.635	152.627	152.635	2	0	97
2025.10.29	23:04:00	152.622	152.633	152.622	152.633	4	0	99
2025.10.29	23:05:00	152.633	152.633	152.633	152.633	1	0	101
2025.10.29	23:06:00	152.626	152.633	152.626	152.633	2	0	104
2025.10.29	23:07:00	152.648	152.648	152.633	152.633	2	0	97
2025.10.29	23:08:00	152.632	152.646	152.632	152.643	4	0	71
2025.10.29	23:09:00	152.643	152.643	152.643	152.643	1	0	71
2025.10.29	23:10:00	152.643	152.643	152.643	152.643	1	0	71
2025.10.29	23:11:00	152.643	152.644	152.643	152.643	3	0	71
2025.10.29	23:12:00	152.643	152.647	152.643	152.644	4	0	68
2025.10.29	23:13:00	152.644	152.645	152.644	152.644	3	0	70
2025.10.29	23:14:00	152.644	152.646	152.644	152.646	2	0	68
2025.10.29	23:15:00	152.654	152.654	152.615	152.654	5	0	49
2025.10.29	23:16:00	152.626	152.654	152.626	152.653	6	0	49
2025.10.29	23:17:00	152.626	152.653	152.624	152.653	4	0	49
2025.10.29	23:18:00	152.646	152.653	152.624	152.653	8	0	49
2025.10.29	23:19:00	152.639	152.648	152.638	152.648	4	0	49
2025.10.29	23:20:00	152.648	152.648	152.620	152.620	10	0	45
2025.10.29	23:21:00	152.620	152.621	152.617	152.620	11	0	49
2025.10.29	23:22:00	152.640	152.643	152.621	152.621	6	0	9
2025.10.29	23:23:00	152.641	152.644	152.615	152.615	16	0	9
2025.10.29	23:24:00	152.616	152.621	152.615	152.621	8	0	49
2025.10.29	23:25:00	152.646	152.646	152.627	152.627	4	0	9
2025.10.29	23:26:00	152.656	152.658	152.632	152.658	6	0	9
2025.10.29	23:27:00	152.662	152.662	152.636	152.659	8	0	22
2025.10.29	23:28:00	152.663	152.698	152.654	152.698	7	0	13
2025.10.29	23:29:00	152.698	152.723	152.638	152.638	14	0	23
2025.10.29	23:30:00	152.638	152.713	152.638	152.713	5	0	23
2025.10.29	23:31:00	152.714	152.718	152.709	152.709	4	0	15
2025.10.29	23:32:00	152.709	152.717	152.709	152.710	3	0	15
2025.10.29	23:33:00	152.717	152.717	152.642	152.642	5	0	15
2025.10.29	23:34:00	152.634	152.641	152.618	152.618	10	0	49
2025.10.29	23:35:00	152.619	152.628	152.618	152.628	5	0	47
2025.10.29	23:36:00	152.630	152.654	152.622	152.654	7	0	23
2025.10.29	23:37:00	152.658	152.658	152.653	152.653	3	0	15
2025.10.29	23:38:00	152.658	152.658	152.653	152.653	2	0	15
2025.10.29	23:39:00	152.658	152.661	152.653	152.653	5	0	15
2025.10.29	23:40:00	152.660	152.660	152.654	152.656	4	0	15
2025.10.29	23:41:00	152.659	152.659	152.656	152.656	2	0	15
2025.10.29	23:42:00	152.659	152.660	152.656	152.656	3	0	15
2025.10.29	23:43:00	152.660	152.660	152.654	152.654	2	0	15
2025.10.29	23:44:00	152.660	152.663	152.657	152.663	3	0	15
2025.10.29	23:45:00	152.668	152.668	152.663	152.663	2	0	15
2025.10.29	23:46:00	152.668	152.668	152.663	152.664	3	0	12
2025.10.29	23:47:00	152.670	152.670	152.666	152.666	3	0	12
2025.10.29	23:48:00	152.671	152.671	152.666	152.666	4	0	12
2025.10.29	23:49:00	152.671	152.672	152.666	152.669	4	0	13
2025.10.29	23:50:00	152.672	152.672	152.665	152.665	4	0	13
2025.10.29	23:51:00	152.671	152.671	152.666	152.666	2	0	13
2025.10.29	23:52:00	152.671	152.671	152.666	152.666	3	0	13
2025.10.29	23:53:00	152.670	152.670	152.661	152.661	2	0	13
